Province/State,Country/Region,date,confirmed,deaths,recovered,active
"Calaveras, CA",US,1/31/20,0,0,0,0
"Stanislaus, CA",US,1/31/20,0,0,0,0
"San Joaquin, CA",US,1/31/20,0,0,0,0
"Essex, MA",US,1/31/20,0,0,0,0
"Charlton, GA",US,1/31/20,0,0,0,0
"Collier, FL",US,1/31/20,0,0,0,0
"Pinellas, FL",US,1/31/20,0,0,0,0
"Alachua, FL",US,1/31/20,0,0,0,0
"Nassau, FL",US,1/31/20,0,0,0,0
"Pasco, FL",US,1/31/20,0,0,0,0
"Dallas, TX",US,1/31/20,0,0,0,0
"Tarrant, TX",US,1/31/20,0,0,0,0
"Montgomery, TX",US,1/31/20,0,0,0,0
"Middlesex, NJ",US,1/31/20,0,0,0,0
"Jefferson, CO",US,1/31/20,0,0,0,0
"Multnomah, OR",US,1/31/20,0,0,0,0
"Polk, OR",US,1/31/20,0,0,0,0
"Deschutes, OR",US,1/31/20,0,0,0,0
"McHenry, IL",US,1/31/20,0,0,0,0
"Lake, IL",US,1/31/20,0,0,0,0
"Bucks, PA",US,1/31/20,0,0,0,0
"Hanover, VA",US,1/31/20,0,0,0,0
"Lancaster, SC",US,1/31/20,0,0,0,0
"Sullivan, TN",US,1/31/20,0,0,0,0
"Johnson, IN",US,1/31/20,0,0,0,0
"Howard, IN",US,1/31/20,0,0,0,0
"St. Joseph, IN",US,1/31/20,0,0,0,0
"Knox, NE",US,1/31/20,0,0,0,0
"Stark, OH",US,1/31/20,0,0,0,0
"Anoka, MN",US,1/31/20,0,0,0,0
"Olmsted, MN",US,1/31/20,0,0,0,0
"Summit, UT",US,1/31/20,0,0,0,0
"Fairfield, CT",US,1/31/20,0,0,0,0
"Litchfield, CT",US,1/31/20,0,0,0,0
"Orleans, LA",US,1/31/20,0,0,0,0
"Pennington, SD",US,1/31/20,0,0,0,0
"Beadle, SD",US,1/31/20,0,0,0,0
"Charles Mix, SD",US,1/31/20,0,0,0,0
"Davison, SD",US,1/31/20,0,0,0,0
"Minnehaha, SD",US,1/31/20,0,0,0,0
"Bon Homme, SD",US,1/31/20,0,0,0,0
"Socorro, NM",US,1/31/20,0,0,0,0
"Bernalillo, NM",US,1/31/20,0,0,0,0
"Oakland, MI",US,1/31/20,0,0,0,0
"Wayne, MI",US,1/31/20,0,0,0,0
"New Castle, DE",US,1/31/20,0,0,0,0
,Cuba,1/31/20,0,0,0,0
,Guyana,1/31/20,0,0,0,0
Australian Capital Territory,Australia,1/31/20,0,0,0,0
United Kingdom,United Kingdom,1/31/20,2,0,0,2
,Kazakhstan,1/31/20,0,0,0,0
French Polynesia,France,1/31/20,0,0,0,0
Manitoba,Canada,1/31/20,0,0,0,0
Saskatchewan,Canada,1/31/20,0,0,0,0
,Ethiopia,1/31/20,0,0,0,0
,Sudan,1/31/20,0,0,0,0
,Guinea,1/31/20,0,0,0,0
Grand Princess,Canada,1/31/20,0,0,0,0
,Kenya,1/31/20,0,0,0,0
,Antigua and Barbuda,1/31/20,0,0,0,0
Alabama,US,1/31/20,0,0,0,0
,Uruguay,1/31/20,0,0,0,0
,Ghana,1/31/20,0,0,0,0
Puerto Rico,US,1/31/20,0,0,0,0
,Namibia,1/31/20,0,0,0,0
,Seychelles,1/31/20,0,0,0,0
,Trinidad and Tobago,1/31/20,0,0,0,0
,Venezuela,1/31/20,0,0,0,0
,Eswatini,1/31/20,0,0,0,0
,Gabon,1/31/20,0,0,0,0
,Guatemala,1/31/20,0,0,0,0
,Mauritania,1/31/20,0,0,0,0
,Rwanda,1/31/20,0,0,0,0
,Saint Lucia,1/31/20,0,0,0,0
,Saint Vincent and the Grenadines,1/31/20,0,0,0,0
,Suriname,1/31/20,0,0,0,0
French Guiana,France,1/31/20,0,0,0,0
Guam,US,1/31/20,0,0,0,0
,Kosovo,1/31/20,0,0,0,0
Newfoundland and Labrador,Canada,1/31/20,0,0,0,0
Prince Edward Island,Canada,1/31/20,0,0,0,0
,Central African Republic,1/31/20,0,0,0,0
,Congo (Brazzaville),1/31/20,0,0,0,0
,Equatorial Guinea,1/31/20,0,0,0,0
Mayotte,France,1/31/20,0,0,0,0
,Uzbekistan,1/31/20,0,0,0,0
Netherlands,Netherlands,1/31/20,0,0,0,0
Nova Scotia,Canada,1/31/20,0,0,0,0
Guadeloupe,France,1/31/20,0,0,0,0
,Benin,1/31/20,0,0,0,0
,Liberia,1/31/20,0,0,0,0
Curacao,Netherlands,1/31/20,0,0,0,0
,Somalia,1/31/20,0,0,0,0
,Tanzania,1/31/20,0,0,0,0
Virgin Islands,US,1/31/20,0,0,0,0
Cayman Islands,United Kingdom,1/31/20,0,0,0,0
Reunion,France,1/31/20,0,0,0,0
,Barbados,1/31/20,0,0,0,0
,Montenegro,1/31/20,0,0,0,0
,Kyrgyzstan,1/31/20,0,0,0,0
,Mauritius,1/31/20,0,0,0,0
Aruba,Netherlands,1/31/20,0,0,0,0
,Zambia,1/31/20,0,0,0,0
,Djibouti,1/31/20,0,0,0,0
,"Gambia, The",1/31/20,0,0,0,0
Montserrat,United Kingdom,1/31/20,0,0,0,0
,"Bahamas, The",1/31/20,0,0,0,0
Greenland,Denmark,1/31/20,0,0,0,0
New Caledonia,France,1/31/20,0,0,0,0
Bermuda,United Kingdom,1/31/20,0,0,0,0
,Chad,1/31/20,0,0,0,0
,El Salvador,1/31/20,0,0,0,0
,Fiji,1/31/20,0,0,0,0
,Nicaragua,1/31/20,0,0,0,0
,Thailand,2/1/20,19,0,5,14
,Japan,2/1/20,20,0,1,19
,Singapore,2/1/20,16,0,0,16
,Nepal,2/1/20,1,0,0,1
,Malaysia,2/1/20,8,0,0,8
British Columbia,Canada,2/1/20,1,0,0,1
New South Wales,Australia,2/1/20,4,0,2,2
Victoria,Australia,2/1/20,4,0,0,4
Queensland,Australia,2/1/20,3,0,0,3
,Cambodia,2/1/20,1,0,0,1
,Sri Lanka,2/1/20,1,0,0,1
,Germany,2/1/20,8,0,0,8
,Finland,2/1/20,1,0,0,1
,United Arab Emirates,2/1/20,4,0,0,4
,Philippines,2/1/20,1,0,0,1
,India,2/1/20,1,0,0,1
,Italy,2/1/20,2,0,0,2
,Sweden,2/1/20,1,0,0,1
,Spain,2/1/20,1,0,0,1
South Australia,Australia,2/1/20,1,0,0,1
,Belgium,2/1/20,0,0,0,0
,Egypt,2/1/20,0,0,0,0
From Diamond Princess,Australia,2/1/20,0,0,0,0
,Lebanon,2/1/20,0,0,0,0
,Iraq,2/1/20,0,0,0,0
,Oman,2/1/20,0,0,0,0
,Afghanistan,2/1/20,0,0,0,0
,Bahrain,2/1/20,0,0,0,0
,Kuwait,2/1/20,0,0,0,0
,Algeria,2/1/20,0,0,0,0
,Croatia,2/1/20,0,0,0,0
,Switzerland,2/1/20,0,0,0,0
,Austria,2/1/20,0,0,0,0
,Israel,2/1/20,0,0,0,0
,Pakistan,2/1/20,0,0,0,0
,Brazil,2/1/20,0,0,0,0
,Georgia,2/1/20,0,0,0,0
,Greece,2/1/20,0,0,0,0
,North Macedonia,2/1/20,0,0,0,0
,Norway,2/1/20,0,0,0,0
,Romania,2/1/20,0,0,0,0
,Estonia,2/1/20,0,0,0,0
,San Marino,2/1/20,0,0,0,0
,Belarus,2/1/20,0,0,0,0
,Iceland,2/1/20,0,0,0,0
,Lithuania,2/1/20,0,0,0,0
,Mexico,2/1/20,0,0,0,0
,New Zealand,2/1/20,0,0,0,0
,Nigeria,2/1/20,0,0,0,0
Western Australia,Australia,2/1/20,0,0,0,0
,Ireland,2/1/20,0,0,0,0
,Luxembourg,2/1/20,0,0,0,0
,Monaco,2/1/20,0,0,0,0
,Qatar,2/1/20,0,0,0,0
,Ecuador,2/1/20,0,0,0,0
,Azerbaijan,2/1/20,0,0,0,0
,Armenia,2/1/20,0,0,0,0
,Dominican Republic,2/1/20,0,0,0,0
,Indonesia,2/1/20,0,0,0,0
,Portugal,2/1/20,0,0,0,0
,Andorra,2/1/20,0,0,0,0
Tasmania,Australia,2/1/20,0,0,0,0
,Latvia,2/1/20,0,0,0,0
,Morocco,2/1/20,0,0,0,0
,Saudi Arabia,2/1/20,0,0,0,0
,Senegal,2/1/20,0,0,0,0
,Argentina,2/1/20,0,0,0,0
,Chile,2/1/20,0,0,0,0
,Jordan,2/1/20,0,0,0,0
,Ukraine,2/1/20,0,0,0,0
,Hungary,2/1/20,0,0,0,0
Northern Territory,Australia,2/1/20,0,0,0,0
,Liechtenstein,2/1/20,0,0,0,0
,Poland,2/1/20,0,0,0,0
,Tunisia,2/1/20,0,0,0,0
,Bosnia and Herzegovina,2/1/20,0,0,0,0
,Slovenia,2/1/20,0,0,0,0
,South Africa,2/1/20,0,0,0,0
,Bhutan,2/1/20,0,0,0,0
,Cameroon,2/1/20,0,0,0,0
,Colombia,2/1/20,0,0,0,0
,Costa Rica,2/1/20,0,0,0,0
,Peru,2/1/20,0,0,0,0
,Serbia,2/1/20,0,0,0,0
,Slovakia,2/1/20,0,0,0,0
,Togo,2/1/20,0,0,0,0
,Malta,2/1/20,0,0,0,0
,Martinique,2/1/20,0,0,0,0
,Bulgaria,2/1/20,0,0,0,0
,Maldives,2/1/20,0,0,0,0
,Bangladesh,2/1/20,0,0,0,0
,Paraguay,2/1/20,0,0,0,0
Ontario,Canada,2/1/20,3,0,0,3
Alberta,Canada,2/1/20,0,0,0,0
Quebec,Canada,2/1/20,0,0,0,0
,Albania,2/1/20,0,0,0,0
,Cyprus,2/1/20,0,0,0,0
,Brunei,2/1/20,0,0,0,0
Washington,US,2/1/20,0,0,0,0
New York,US,2/1/20,0,0,0,0
California,US,2/1/20,0,0,0,0
Massachusetts,US,2/1/20,0,0,0,0
Diamond Princess,US,2/1/20,0,0,0,0
Grand Princess,US,2/1/20,0,0,0,0
Georgia,US,2/1/20,0,0,0,0
Colorado,US,2/1/20,0,0,0,0
Florida,US,2/1/20,0,0,0,0
New Jersey,US,2/1/20,0,0,0,0
Oregon,US,2/1/20,0,0,0,0
Texas,US,2/1/20,0,0,0,0
Illinois,US,2/1/20,0,0,0,0
Pennsylvania,US,2/1/20,0,0,0,0
Iowa,US,2/1/20,0,0,0,0
Maryland,US,2/1/20,0,0,0,0
North Carolina,US,2/1/20,0,0,0,0
South Carolina,US,2/1/20,0,0,0,0
Tennessee,US,2/1/20,0,0,0,0
Virginia,US,2/1/20,0,0,0,0
Arizona,US,2/1/20,0,0,0,0
Indiana,US,2/1/20,0,0,0,0
Kentucky,US,2/1/20,0,0,0,0
District of Columbia,US,2/1/20,0,0,0,0
Nevada,US,2/1/20,0,0,0,0
New Hampshire,US,2/1/20,0,0,0,0
Minnesota,US,2/1/20,0,0,0,0
Nebraska,US,2/1/20,0,0,0,0
Ohio,US,2/1/20,0,0,0,0
Rhode Island,US,2/1/20,0,0,0,0
Wisconsin,US,2/1/20,0,0,0,0
Connecticut,US,2/1/20,0,0,0,0
Hawaii,US,2/1/20,0,0,0,0
Oklahoma,US,2/1/20,0,0,0,0
Utah,US,2/1/20,0,0,0,0
,Burkina Faso,2/1/20,0,0,0,0
,Holy See,2/1/20,0,0,0,0
,Mongolia,2/1/20,0,0,0,0
,Panama,2/1/20,0,0,0,0
Kansas,US,2/1/20,0,0,0,0
Louisiana,US,2/1/20,0,0,0,0
Missouri,US,2/1/20,0,0,0,0
Vermont,US,2/1/20,0,0,0,0
Alaska,US,2/1/20,0,0,0,0
Arkansas,US,2/1/20,0,0,0,0
Delaware,US,2/1/20,0,0,0,0
Idaho,US,2/1/20,0,0,0,0
Maine,US,2/1/20,0,0,0,0
Michigan,US,2/1/20,0,0,0,0
Mississippi,US,2/1/20,0,0,0,0
Montana,US,2/1/20,0,0,0,0
New Mexico,US,2/1/20,0,0,0,0
North Dakota,US,2/1/20,0,0,0,0
South Dakota,US,2/1/20,0,0,0,0
West Virginia,US,2/1/20,0,0,0,0
Wyoming,US,2/1/20,0,0,0,0
Hubei,China,2/1/20,7153,249,168,6736
,Iran,2/1/20,0,0,0,0
,"Korea, South",2/1/20,12,0,0,12
France,France,2/1/20,6,0,0,6
Guangdong,China,2/1/20,535,0,14,521
Henan,China,2/1/20,422,2,3,417
Zhejiang,China,2/1/20,599,0,21,578
Hunan,China,2/1/20,389,0,8,381
Anhui,China,2/1/20,297,0,5,292
Jiangxi,China,2/1/20,286,0,9,277
Shandong,China,2/1/20,206,0,3,203
Diamond Princess,Cruise Ship,2/1/20,0,0,0,0
Jiangsu,China,2/1/20,202,0,6,196
Chongqing,China,2/1/20,247,1,3,243
Sichuan,China,2/1/20,207,1,3,203
Heilongjiang,China,2/1/20,80,2,2,76
Denmark,Denmark,2/1/20,0,0,0,0
Beijing,China,2/1/20,168,1,9,158
Shanghai,China,2/1/20,169,1,10,158
Hebei,China,2/1/20,96,1,0,95
Fujian,China,2/1/20,144,0,0,144
Guangxi,China,2/1/20,100,0,2,98
Shaanxi,China,2/1/20,101,0,0,101
Yunnan,China,2/1/20,93,0,2,91
Hainan,China,2/1/20,62,1,1,60
Guizhou,China,2/1/20,29,0,2,27
Tianjin,China,2/1/20,41,0,0,41
Shanxi,China,2/1/20,47,0,1,46
Gansu,China,2/1/20,40,0,0,40
Hong Kong,China,2/1/20,13,0,0,13
Liaoning,China,2/1/20,64,0,1,63
Jilin,China,2/1/20,17,0,1,16
,Czechia,2/1/20,0,0,0,0
Xinjiang,China,2/1/20,18,0,0,18
Inner Mongolia,China,2/1/20,23,0,1,22
Ningxia,China,2/1/20,26,0,0,26
,Taiwan*,2/1/20,10,0,0,10
,Vietnam,2/1/20,6,0,1,5
,Russia,2/1/20,2,0,0,2
Qinghai,China,2/1/20,9,0,0,9
Macau,China,2/1/20,7,0,0,7
,Moldova,2/1/20,0,0,0,0
,Bolivia,2/1/20,0,0,0,0
Faroe Islands,Denmark,2/1/20,0,0,0,0
St Martin,France,2/1/20,0,0,0,0
,Honduras,2/1/20,0,0,0,0
Channel Islands,United Kingdom,2/1/20,0,0,0,0
New Brunswick,Canada,2/1/20,0,0,0,0
Tibet,China,2/1/20,1,0,0,1
,Congo (Kinshasa),2/1/20,0,0,0,0
,Cote d'Ivoire,2/1/20,0,0,0,0
Saint Barthelemy,France,2/1/20,0,0,0,0
,Jamaica,2/1/20,0,0,0,0
,Turkey,2/1/20,0,0,0,0
Gibraltar,United Kingdom,2/1/20,0,0,0,0
"Kitsap, WA",US,2/1/20,0,0,0,0
"Solano, CA",US,2/1/20,0,0,0,0
"Santa Cruz, CA",US,2/1/20,0,0,0,0
"Napa, CA",US,2/1/20,0,0,0,0
"Ventura, CA",US,2/1/20,0,0,0,0
"Worcester, MA",US,2/1/20,0,0,0,0
"Gwinnett, GA",US,2/1/20,0,0,0,0
"DeKalb, GA",US,2/1/20,0,0,0,0
"Floyd, GA",US,2/1/20,0,0,0,0
"Fayette, GA",US,2/1/20,0,0,0,0
"Gregg, TX",US,2/1/20,0,0,0,0
"Monmouth, NJ",US,2/1/20,0,0,0,0
"Burlington, NJ",US,2/1/20,0,0,0,0
"Camden, NJ",US,2/1/20,0,0,0,0
"Passaic, NJ",US,2/1/20,0,0,0,0
"Union, NJ",US,2/1/20,0,0,0,0
"Eagle, CO",US,2/1/20,0,0,0,0
"Larimer, CO",US,2/1/20,0,0,0,0
"Arapahoe, CO",US,2/1/20,0,0,0,0
"Gunnison, CO",US,2/1/20,0,0,0,0
"Kane, IL",US,2/1/20,0,0,0,0
"Monroe, PA",US,2/1/20,0,0,0,0
"Philadelphia, PA",US,2/1/20,0,0,0,0
"Norfolk, VA",US,2/1/20,0,0,0,0
"Arlington, VA",US,2/1/20,0,0,0,0
"Spotsylvania, VA",US,2/1/20,0,0,0,0
"Loudoun, VA",US,2/1/20,0,0,0,0
"Prince George's, MD",US,2/1/20,0,0,0,0
"Pottawattamie, IA",US,2/1/20,0,0,0,0
"Camden, NC",US,2/1/20,0,0,0,0
"Pima, AZ",US,2/1/20,0,0,0,0
"Noble, IN",US,2/1/20,0,0,0,0
"Adams, IN",US,2/1/20,0,0,0,0
"Boone, IN",US,2/1/20,0,0,0,0
"Dane, WI",US,2/1/20,0,0,0,0
"Pierce, WI",US,2/1/20,0,0,0,0
"Cuyahoga, OH",US,2/1/20,0,0,0,0
"Weber, UT",US,2/1/20,0,0,0,0
"Bennington County, VT",US,2/1/20,0,0,0,0
"Carver County, MN",US,2/1/20,0,0,0,0
"Charlotte County, FL",US,2/1/20,0,0,0,0
"Cherokee County, GA",US,2/1/20,0,0,0,0
"Collin County, TX",US,2/1/20,0,0,0,0
"Jefferson County, KY",US,2/1/20,0,0,0,0
"Jefferson Parish, LA",US,2/1/20,0,0,0,0
"Shasta County, CA",US,2/1/20,0,0,0,0
"Spartanburg County, SC",US,2/1/20,0,0,0,0
"Harrison County, KY",US,2/1/20,0,0,0,0
"Johnson County, IA",US,2/1/20,0,0,0,0
"Berkshire County, MA",US,2/1/20,0,0,0,0
"Davidson County, TN",US,2/1/20,0,0,0,0
"Douglas County, OR",US,2/1/20,0,0,0,0
"Fresno County, CA",US,2/1/20,0,0,0,0
"Harford County, MD",US,2/1/20,0,0,0,0
"Hendricks County, IN",US,2/1/20,0,0,0,0
"Hudson County, NJ",US,2/1/20,0,0,0,0
"Johnson County, KS",US,2/1/20,0,0,0,0
"Kittitas County, WA",US,2/1/20,0,0,0,0
"Manatee County, FL",US,2/1/20,0,0,0,0
"Marion County, OR",US,2/1/20,0,0,0,0
"Okaloosa County, FL",US,2/1/20,0,0,0,0
"Polk County, GA",US,2/1/20,0,0,0,0
"Riverside County, CA",US,2/1/20,0,0,0,0
"Shelby County, TN",US,2/1/20,0,0,0,0
"St. Louis County, MO",US,2/1/20,0,0,0,0
"Suffolk County, NY",US,2/1/20,0,0,0,0
"Ulster County, NY",US,2/1/20,0,0,0,0
"Volusia County, FL",US,2/1/20,0,0,0,0
"Fairfax County, VA",US,2/1/20,0,0,0,0
"Rockingham County, NH",US,2/1/20,0,0,0,0
"Washington, D.C.",US,2/1/20,0,0,0,0
"Montgomery County, PA",US,2/1/20,0,0,0,0
"Alameda County, CA",US,2/1/20,0,0,0,0
"Broward County, FL",US,2/1/20,0,0,0,0
"Lee County, FL",US,2/1/20,0,0,0,0
"Pinal County, AZ",US,2/1/20,0,0,0,0
"Rockland County, NY",US,2/1/20,0,0,0,0
"Saratoga County, NY",US,2/1/20,0,0,0,0
"Charleston County, SC",US,2/1/20,0,0,0,0
"Clark County, WA",US,2/1/20,0,0,0,0
"Cobb County, GA",US,2/1/20,0,0,0,0
"Davis County, UT",US,2/1/20,0,0,0,0
"El Paso County, CO",US,2/1/20,0,0,0,0
"Honolulu County, HI",US,2/1/20,0,0,0,0
"Jackson County, OR ",US,2/1/20,0,0,0,0
"Jefferson County, WA",US,2/1/20,0,0,0,0
"Kershaw County, SC",US,2/1/20,0,0,0,0
"Klamath County, OR",US,2/1/20,0,0,0,0
"Madera County, CA",US,2/1/20,0,0,0,0
"Pierce County, WA",US,2/1/20,0,0,0,0
"Tulsa County, OK",US,2/1/20,0,0,0,0
"Douglas County, CO",US,2/1/20,0,0,0,0
"Providence County, RI",US,2/1/20,0,0,0,0
"Chatham County, NC",US,2/1/20,0,0,0,0
"Delaware County, PA",US,2/1/20,0,0,0,0
"Douglas County, NE",US,2/1/20,0,0,0,0
"Fayette County, KY",US,2/1/20,0,0,0,0
"Marion County, IN",US,2/1/20,0,0,0,0
"Middlesex County, MA",US,2/1/20,0,0,0,0
"Nassau County, NY",US,2/1/20,0,0,0,0
"Ramsey County, MN",US,2/1/20,0,0,0,0
"Washoe County, NV",US,2/1/20,0,0,0,0
"Wayne County, PA",US,2/1/20,0,0,0,0
"Yolo County, CA",US,2/1/20,0,0,0,0
"Santa Clara County, CA",US,2/1/20,1,0,0,1
"Clark County, NV",US,2/1/20,0,0,0,0
"Fort Bend County, TX",US,2/1/20,0,0,0,0
"Grant County, WA",US,2/1/20,0,0,0,0
"Santa Rosa County, FL",US,2/1/20,0,0,0,0
"Williamson County, TN",US,2/1/20,0,0,0,0
"New York County, NY",US,2/1/20,0,0,0,0
"Montgomery County, MD",US,2/1/20,0,0,0,0
"Suffolk County, MA",US,2/1/20,1,0,0,1
"Denver County, CO",US,2/1/20,0,0,0,0
"Summit County, CO",US,2/1/20,0,0,0,0
"Bergen County, NJ",US,2/1/20,0,0,0,0
"Harris County, TX",US,2/1/20,0,0,0,0
"San Francisco County, CA",US,2/1/20,0,0,0,0
"Contra Costa County, CA",US,2/1/20,0,0,0,0
"Orange County, CA",US,2/1/20,1,0,0,1
"Norfolk County, MA",US,2/1/20,0,0,0,0
"Maricopa County, AZ",US,2/1/20,1,0,0,1
"Wake County, NC",US,2/1/20,0,0,0,0
"Westchester County, NY",US,2/1/20,0,0,0,0
"Grafton County, NH",US,2/1/20,0,0,0,0
"Hillsborough, FL",US,2/1/20,0,0,0,0
"Placer County, CA",US,2/1/20,0,0,0,0
"San Mateo, CA",US,2/1/20,0,0,0,0
"Sonoma County, CA",US,2/1/20,0,0,0,0
"Umatilla, OR",US,2/1/20,0,0,0,0
"Fulton County, GA",US,2/1/20,0,0,0,0
"Washington County, OR",US,2/1/20,0,0,0,0
"Snohomish County, WA",US,2/1/20,0,0,0,0
"Humboldt County, CA",US,2/1/20,0,0,0,0
"Sacramento County, CA",US,2/1/20,0,0,0,0
"San Diego County, CA",US,2/1/20,0,0,0,0
"San Benito, CA",US,2/1/20,0,0,0,0
"Los Angeles, CA",US,2/1/20,1,0,0,1
"King County, WA",US,2/1/20,1,0,0,1
"Cook County, IL",US,2/1/20,2,0,0,2
"Skagit, WA",US,2/1/20,0,0,0,0
"Thurston, WA",US,2/1/20,0,0,0,0
"Island, WA",US,2/1/20,0,0,0,0
"Whatcom, WA",US,2/1/20,0,0,0,0
"Marin, CA",US,2/1/20,0,0,0,0
"Calaveras, CA",US,2/1/20,0,0,0,0
"Stanislaus, CA",US,2/1/20,0,0,0,0
"San Joaquin, CA",US,2/1/20,0,0,0,0
"Essex, MA",US,2/1/20,0,0,0,0
"Charlton, GA",US,2/1/20,0,0,0,0
"Collier, FL",US,2/1/20,0,0,0,0
"Pinellas, FL",US,2/1/20,0,0,0,0
"Alachua, FL",US,2/1/20,0,0,0,0
"Nassau, FL",US,2/1/20,0,0,0,0
"Pasco, FL",US,2/1/20,0,0,0,0
"Dallas, TX",US,2/1/20,0,0,0,0
"Tarrant, TX",US,2/1/20,0,0,0,0
"Montgomery, TX",US,2/1/20,0,0,0,0
"Middlesex, NJ",US,2/1/20,0,0,0,0
"Jefferson, CO",US,2/1/20,0,0,0,0
"Multnomah, OR",US,2/1/20,0,0,0,0
"Polk, OR",US,2/1/20,0,0,0,0
"Deschutes, OR",US,2/1/20,0,0,0,0
"McHenry, IL",US,2/1/20,0,0,0,0
"Lake, IL",US,2/1/20,0,0,0,0
"Bucks, PA",US,2/1/20,0,0,0,0
"Hanover, VA",US,2/1/20,0,0,0,0
"Lancaster, SC",US,2/1/20,0,0,0,0
"Sullivan, TN",US,2/1/20,0,0,0,0
"Johnson, IN",US,2/1/20,0,0,0,0
"Howard, IN",US,2/1/20,0,0,0,0
"St. Joseph, IN",US,2/1/20,0,0,0,0
"Knox, NE",US,2/1/20,0,0,0,0
"Stark, OH",US,2/1/20,0,0,0,0
"Anoka, MN",US,2/1/20,0,0,0,0
"Olmsted, MN",US,2/1/20,0,0,0,0
"Summit, UT",US,2/1/20,0,0,0,0
"Fairfield, CT",US,2/1/20,0,0,0,0
"Litchfield, CT",US,2/1/20,0,0,0,0
"Orleans, LA",US,2/1/20,0,0,0,0
"Pennington, SD",US,2/1/20,0,0,0,0
"Beadle, SD",US,2/1/20,0,0,0,0
"Charles Mix, SD",US,2/1/20,0,0,0,0
"Davison, SD",US,2/1/20,0,0,0,0
"Minnehaha, SD",US,2/1/20,0,0,0,0
"Bon Homme, SD",US,2/1/20,0,0,0,0
"Socorro, NM",US,2/1/20,0,0,0,0
"Bernalillo, NM",US,2/1/20,0,0,0,0
"Oakland, MI",US,2/1/20,0,0,0,0
"Wayne, MI",US,2/1/20,0,0,0,0
"New Castle, DE",US,2/1/20,0,0,0,0
,Cuba,2/1/20,0,0,0,0
,Guyana,2/1/20,0,0,0,0
Australian Capital Territory,Australia,2/1/20,0,0,0,0
United Kingdom,United Kingdom,2/1/20,2,0,0,2
,Kazakhstan,2/1/20,0,0,0,0
French Polynesia,France,2/1/20,0,0,0,0
Manitoba,Canada,2/1/20,0,0,0,0
Saskatchewan,Canada,2/1/20,0,0,0,0
,Ethiopia,2/1/20,0,0,0,0
,Sudan,2/1/20,0,0,0,0
,Guinea,2/1/20,0,0,0,0
Grand Princess,Canada,2/1/20,0,0,0,0
,Kenya,2/1/20,0,0,0,0
,Antigua and Barbuda,2/1/20,0,0,0,0
Alabama,US,2/1/20,0,0,0,0
,Uruguay,2/1/20,0,0,0,0
,Ghana,2/1/20,0,0,0,0
Puerto Rico,US,2/1/20,0,0,0,0
,Namibia,2/1/20,0,0,0,0
,Seychelles,2/1/20,0,0,0,0
,Trinidad and Tobago,2/1/20,0,0,0,0
,Venezuela,2/1/20,0,0,0,0
,Eswatini,2/1/20,0,0,0,0
,Gabon,2/1/20,0,0,0,0
,Guatemala,2/1/20,0,0,0,0
,Mauritania,2/1/20,0,0,0,0
,Rwanda,2/1/20,0,0,0,0
,Saint Lucia,2/1/20,0,0,0,0
,Saint Vincent and the Grenadines,2/1/20,0,0,0,0
,Suriname,2/1/20,0,0,0,0
French Guiana,France,2/1/20,0,0,0,0
Guam,US,2/1/20,0,0,0,0
,Kosovo,2/1/20,0,0,0,0
Newfoundland and Labrador,Canada,2/1/20,0,0,0,0
Prince Edward Island,Canada,2/1/20,0,0,0,0
,Central African Republic,2/1/20,0,0,0,0
,Congo (Brazzaville),2/1/20,0,0,0,0
,Equatorial Guinea,2/1/20,0,0,0,0
Mayotte,France,2/1/20,0,0,0,0
,Uzbekistan,2/1/20,0,0,0,0
Netherlands,Netherlands,2/1/20,0,0,0,0
Nova Scotia,Canada,2/1/20,0,0,0,0
Guadeloupe,France,2/1/20,0,0,0,0
,Benin,2/1/20,0,0,0,0
,Liberia,2/1/20,0,0,0,0
Curacao,Netherlands,2/1/20,0,0,0,0
,Somalia,2/1/20,0,0,0,0
,Tanzania,2/1/20,0,0,0,0
Virgin Islands,US,2/1/20,0,0,0,0
Cayman Islands,United Kingdom,2/1/20,0,0,0,0
Reunion,France,2/1/20,0,0,0,0
,Barbados,2/1/20,0,0,0,0
,Montenegro,2/1/20,0,0,0,0
,Kyrgyzstan,2/1/20,0,0,0,0
,Mauritius,2/1/20,0,0,0,0
Aruba,Netherlands,2/1/20,0,0,0,0
,Zambia,2/1/20,0,0,0,0
,Djibouti,2/1/20,0,0,0,0
,"Gambia, The",2/1/20,0,0,0,0
Montserrat,United Kingdom,2/1/20,0,0,0,0
,"Bahamas, The",2/1/20,0,0,0,0
Greenland,Denmark,2/1/20,0,0,0,0
New Caledonia,France,2/1/20,0,0,0,0
Bermuda,United Kingdom,2/1/20,0,0,0,0
,Chad,2/1/20,0,0,0,0
,El Salvador,2/1/20,0,0,0,0
,Fiji,2/1/20,0,0,0,0
,Nicaragua,2/1/20,0,0,0,0
,Thailand,2/2/20,19,0,5,14
,Japan,2/2/20,20,0,1,19
,Singapore,2/2/20,18,0,0,18
,Nepal,2/2/20,1,0,0,1
,Malaysia,2/2/20,8,0,0,8
British Columbia,Canada,2/2/20,1,0,0,1
New South Wales,Australia,2/2/20,4,0,2,2
Victoria,Australia,2/2/20,4,0,0,4
Queensland,Australia,2/2/20,2,0,0,2
,Cambodia,2/2/20,1,0,0,1
,Sri Lanka,2/2/20,1,0,0,1
,Germany,2/2/20,10,0,0,10
,Finland,2/2/20,1,0,0,1
